episode,global_step,episode_reward,episode_length
1,7,5.591306746006012,7
2,11,2.957376480102539,4
3,23,9.645195603370667,12
4,32,6.6534828543663025,9
5,42,6.622153200209141,10
6,48,4.59703254699707,6
7,54,4.959018170833588,6
8,65,8.794036626815796,11
9,72,4.406900472939014,7
10,76,2.5660592317581177,4
11,87,8.21636039018631,11
12,102,11.043777167797089,15
13,109,5.084209322929382,7
14,118,7.957171320915222,9
15,123,3.3887185230851173,5
16,133,7.362867116928101,10
17,163,23.42055517435074,30
18,180,12.923354506492615,17
19,194,10.729322120547295,14
20,213,14.057985126972198,19
21,215,1.08310467004776,2
22,219,2.398565411567688,4
23,228,6.401267945766449,9
24,231,1.6000542640686035,3
25,240,7.047308400273323,9
26,246,4.357670426368713,6
27,253,6.045632466673851,7
28,262,7.752751052379608,9
29,266,2.1647727489471436,4
30,272,4.55740749835968,6
31,280,5.088715136051178,8
32,283,1.6000542640686035,3
33,318,25.45788586139679,35
34,345,19.274968147277832,27
35,372,18.13074892759323,27
36,378,3.931065171957016,6
37,396,12.664904534816742,18
38,426,21.524305284023285,30
39,439,9.284351646900177,13
40,446,4.227544134482741,7
41,473,19.643702447414398,27
42,480,5.364763796329498,7
43,562,59.89359712600708,82
44,601,27.212044894695282,39
45,604,2.1954904049634933,3
46,618,10.005245752632618,14
47,626,5.762078583240509,8
48,638,10.400343731045723,12
49,640,0.9660165309906006,2
50,648,5.520707607269287,8
51,659,7.381144464015961,11
52,679,17.15004050731659,20
53,698,12.73697292804718,19
54,708,8.350483059883118,10
55,714,4.720839485526085,6
56,726,8.262957334518433,12
57,730,2.95578932762146,4
58,744,12.010560810565948,14
59,747,1.9602091312408447,3
60,762,10.971480742096901,15
61,776,11.199938833713531,14
62,784,5.324394047260284,8
63,788,2.396742880344391,4
64,825,29.860178872942924,37
65,828,1.912417083978653,3
66,881,37.195425033569336,53
67,893,8.454297542572021,12
68,905,10.235702872276306,12
69,915,8.786971688270569,10
70,919,2.5634323358535767,4
71,932,9.111698841676116,13
72,961,23.24270737171173,29
73,994,25.470775961875916,33
74,997,1.764922857284546,3
75,1003,3.6139131784439087,6
76,1015,8.894919097423553,12
77,1048,23.212930142879486,33
78,1051,1.9583725333213806,3
79,1064,9.644877135753632,13
80,1072,6.758327960968018,8
81,1122,37.71147131919861,50
82,1132,7.196420934051275,10
83,1176,34.27939581871033,44
84,1185,6.961648523807526,9
85,1188,1.6000542640686035,3
86,1193,3.1985929012298584,5
87,1196,1.9583725333213806,3
88,1208,8.861812308430672,12
89,1238,24.346222519874573,30
90,1242,2.399343430995941,4
91,1256,9.227339267730713,14
92,1266,6.494318246841431,10
93,1299,25.442058622837067,33
94,1310,9.557603240013123,11
95,1318,5.527288436889648,8
96,1323,3.2001020312309265,5
97,1326,1.3636363744735718,3
98,1328,0.9893852416425943,2
99,1331,1.9602091312408447,3
100,1343,9.808623909950256,12
101,1353,7.99512505531311,10
102,1399,31.997869849205017,46
103,1419,14.18121075630188,20
104,1471,40.081665217876434,52
105,1483,9.404247105121613,12
106,1513,20.523314595222473,30
107,1524,7.253450274467468,11
108,1549,21.041262328624725,25
109,1565,10.869032263755798,16
110,1580,10.03572165966034,15
111,1593,9.72586739063263,13
112,1600,5.653664521872997,7
113,1606,4.204375803470612,6
114,1616,8.157278895378113,10
115,1642,18.951007068157196,26
116,1645,1.5974290370941162,3
117,1664,13.618164122104645,19
118,1670,4.561489462852478,6
119,1673,1.9583725333213806,3
120,1679,4.399145483970642,6
121,1688,6.0055201053619385,9
122,1697,6.145657241344452,9
123,1721,17.8631454706192,24
124,1723,1.054394781589508,2
125,1726,1.9583725333213806,3
126,1737,7.079859614372253,11
127,1745,6.3174504190683365,8
128,1765,16.37196671962738,20
129,1776,6.903516590595245,11
130,1786,8.163417994976044,10
131,1798,9.080130279064178,12
132,1802,2.4011906385421753,4
133,1814,8.691607475280762,12
134,1853,28.54109889268875,39
135,1862,6.05467826128006,9
136,1872,7.024526059627533,10
137,1885,9.53132838010788,13
138,1890,3.7547073364257812,5
139,1895,3.054815709590912,5
140,1904,6.1752389669418335,9
141,1916,8.295470416545868,12
142,1932,10.935663282871246,16
143,1975,29.66182315349579,43
144,1981,3.613913416862488,6
145,1991,8.083176970481873,10
146,1999,6.390734255313873,8
147,2006,4.2955681681633,7
148,2009,1.5982070565223694,3
149,2016,5.7622687220573425,7
150,2025,7.756068766117096,9
151,2032,5.0056527853012085,7
152,2037,3.276053488254547,5
153,2052,11.642294049263,15
154,2060,6.010465562343597,8
155,2072,8.60815542936325,12
156,2076,2.568289279937744,4
157,2080,2.3985458612442017,4
158,2124,33.7808832526207,44
159,2127,1.9602091312408447,3
160,2138,9.15656191110611,11
161,2178,29.45963454246521,40
162,2191,11.959012269973755,13
163,2200,6.368325769901276,9
164,2205,3.204545497894287,5
165,2208,1.9583725333213806,3
166,2217,7.557205677032471,9
167,2247,21.23476004600525,30
168,2253,3.9937689900398254,6
169,2263,7.878830432891846,10
170,2266,1.6000542640686035,3
171,2273,5.401351869106293,7
172,2281,5.76654452085495,8
173,2326,32.887825667858124,45
174,2358,25.305183351039886,32
175,2368,8.557392060756683,10
176,2401,23.870759634301066,33
177,2406,3.75812304019928,5
178,2410,2.7595089077949524,4
179,2420,7.608286082744598,10
180,2430,7.766905188560486,10
181,2438,5.7639248967170715,8
182,2555,86.30420380830765,117
183,2559,2.5942353010177612,4
184,2580,17.71259331703186,21
185,2588,6.676523894071579,8
186,2666,56.76879346370697,78
187,2680,9.068458914756775,14
188,2692,8.028580844402313,12
189,2764,53.962174236774445,72
190,2795,23.161101579666138,31
191,2803,5.567164957523346,8
192,2812,6.120782062411308,9
193,2849,27.37879067659378,37
194,2860,9.279185980558395,11
195,2865,2.930699586868286,5
196,2898,22.462803080677986,33
197,2923,19.85037237405777,25
198,2928,3.520740732550621,5
199,2933,3.75626540184021,5
200,2946,10.119751632213593,13
201,2972,19.10025942325592,26
202,2977,2.8443724513053894,5
203,2993,12.253164157271385,16
204,3008,12.408197447657585,15
205,3015,5.166481256484985,7
206,3020,3.197434186935425,5
207,3025,3.2000637650489807,5
208,3056,25.731645703315735,31
209,3075,13.428214073181152,19
210,3095,14.262148261070251,20
211,3099,2.9592167139053345,4
212,3107,5.961452960968018,8
213,3113,3.613890528678894,6
214,3122,6.5932158511132,9
215,3133,7.999698877334595,11
216,3150,15.268767595291138,17
217,3153,1.9602091312408447,3
218,3156,1.9583725333213806,3
219,3164,5.763803064823151,8
220,3193,24.290404498577118,29
221,3226,24.8644939661026,33
222,3234,5.527288436889648,8
223,3248,9.392189502716064,14
224,3257,7.362427294254303,9
225,3261,2.3967478275299072,4
226,3265,2.5942353010177612,4
227,3273,6.400985598564148,8
228,3286,9.28742516040802,13
229,3290,2.398927390575409,4
230,3294,2.4034091234207153,4
231,3299,3.5954729318618774,5
232,3309,8.30237116664648,10
233,3322,8.732583999633789,13
234,3325,1.9602091312408447,3
235,3327,0.9850976467132568,2
236,3350,16.753031253814697,23
237,3368,12.355823457241058,18
238,3397,23.180052280426025,29
239,3426,22.819354236125946,29
240,3447,16.549289386719465,21
241,3453,4.758342683315277,6
242,3461,5.092053055763245,8
243,3475,9.809180080890656,14
244,3479,2.398565411567688,4
245,3485,4.959018170833588,6
246,3501,12.321075975894928,16
247,3545,31.40469442680478,44
248,3554,7.390628635883331,9
249,3560,4.559649229049683,6
250,3567,5.358187794685364,7
251,3616,41.689142882823944,49
252,3627,7.374127805233002,11
253,3646,12.987577259540558,19
254,3679,26.464131355285645,33
255,3682,1.9602091312408447,3
256,3694,7.9352757930755615,12
257,3704,8.756448984146118,10
258,3709,2.8127585649490356,5
259,3714,2.7272727489471436,5
260,3718,3.123423680663109,4
261,3723,4.195799365639687,5
262,3775,38.66452622413635,52
263,3800,17.139869548380375,25
264,3824,18.490223228931427,24
265,3829,2.8443724513053894,5
266,3852,17.489185750484467,23
267,3862,8.38258376531303,10
268,3891,24.87691640853882,29
269,3978,68.58848369121552,87
270,3983,3.1967374086380005,5
271,3995,9.757341623306274,12
272,4009,9.507300913333893,14
273,4022,9.811595439910889,13
274,4031,6.852433197200298,9
275,4037,4.003463387489319,6
276,4046,7.955583333969116,9
277,4058,8.88963758945465,12
278,4073,12.751179993152618,15
279,4085,8.851045489311218,12
280,4097,8.682173371315002,12
281,4166,50.72435709834099,69
282,4180,12.35276085138321,14
283,4204,18.684390604496002,24
284,4214,7.048136651515961,10
285,4226,8.844542063772678,12
286,4230,2.9943971633911133,4
287,4240,6.780889451503754,10
288,4244,2.2840909361839294,4
289,4269,18.263997614383698,25
290,4278,7.3941663056612015,9
291,4281,1.795328974723816,3
292,4287,3.5434798784554005,6
293,4303,11.26484102010727,16
294,4314,9.199296832084656,11
295,4316,1.2783909738063812,2
296,4342,18.584931433200836,26
297,4348,3.999378800392151,6
298,4351,1.9602091312408447,3
299,4363,8.141393780708313,12
300,4396,22.48682940006256,33
301,4416,15.015215456485748,20
302,4424,6.362301886081696,8
303,4450,19.07566910982132,26
304,4456,3.772992253303528,6
305,4464,6.353941023349762,8
306,4496,23.354047775268555,32
307,4502,4.170562028884888,6
308,4508,3.8501769304275513,6
309,4520,8.373391225934029,12
310,4538,13.263736322522163,18
311,4551,9.344600439071655,13
312,4557,4.356942057609558,6
313,4569,10.003781080245972,12
314,4580,9.794632643461227,11
315,4596,13.679978847503662,16
316,4622,19.07568997144699,26
317,4641,14.053216695785522,19
318,4671,20.64210307598114,30
319,4683,8.680765569210052,12
320,4708,18.742107152938843,25
321,4711,1.9583725333213806,3
322,4714,1.795328974723816,3
323,4736,15.471113920211792,22
324,4745,6.402358055114746,9
325,4763,13.683828890323639,18
326,4766,1.6000542640686035,3
327,4770,2.398565411567688,4
328,4776,4.45168324559927,6
329,4782,4.595303297042847,6
330,4796,10.128241539001465,14
331,4806,8.47545576095581,10
332,4845,26.744436502456665,39
333,4888,33.99971181154251,43
334,4900,7.821752667427063,12
335,4905,3.7603530883789062,5
336,4913,6.6010759472846985,8
337,4920,5.7941330671310425,7
338,4949,20.994624719023705,29
339,5002,39.747801780700684,53
340,5022,14.919536352157593,20
341,5025,1.764922857284546,3
342,5033,6.179073512554169,8
343,5057,17.718144953250885,24
344,5073,11.865222454071045,16
345,5078,3.95534884929657,5
346,5091,8.941346824169159,13
347,5102,9.395074307918549,11
348,5121,14.416433930397034,19
349,5130,7.562446892261505,9
350,5144,10.570818901062012,14
351,5157,11.959012269973755,13
352,5160,1.9602091312408447,3
353,5166,4.400397300720215,6
354,5173,5.957167446613312,7
355,5182,7.160677850246429,9
356,5194,8.780277252197266,12
357,5202,6.010489642620087,8
358,5214,9.564082860946655,12
359,5220,4.014186978340149,6
360,5237,14.319378137588501,17
361,5242,3.558410406112671,5
362,5255,9.473119169473648,13
363,5261,3.9945464730262756,6
364,5263,0.9660165309906006,2
365,5270,5.7583048939704895,7
366,5312,33.91395843029022,42
367,5321,7.396405816078186,9
368,5332,8.572019062936306,11
369,5344,10.59155648946762,12
370,5372,22.82173043489456,28
371,5396,19.122336208820343,24
372,5413,13.859211444854736,17
373,5417,2.8534376844763756,4
374,5425,7.197648599743843,8
375,5430,3.560251832008362,5
376,5440,8.320147961378098,10
377,5453,10.360296845436096,13
378,5465,10.760148644447327,12
379,5481,13.083452105522156,16
380,5496,10.676715256646276,15
381,5505,7.361350119113922,9
382,5508,1.7671529054641724,3
383,5516,6.20915549993515,8
384,5546,21.402252912521362,30
385,5555,6.681859791278839,9
386,5565,8.157807350158691,10
387,5590,22.149514377117157,25
388,5603,8.780114471912384,13
389,5616,11.791678115725517,13
390,5637,14.708228766918182,21
391,5640,1.9602091312408447,3
392,5650,8.595404624938965,10
393,5678,22.24444016814232,28
394,5686,6.756185173988342,8
395,5694,6.157846510410309,8
396,5714,18.195533752441406,20
397,5720,4.757460534572601,6
398,5723,1.9602091312408447,3
399,5734,7.101088047027588,11
400,5740,5.197649329900742,6
401,5748,5.563145577907562,8
402,5759,9.957161903381348,11
403,5782,19.161559402942657,23
404,5793,8.80733346939087,11
405,5799,4.761146903038025,6
406,5819,14.271146178245544,20
407,5831,9.618337392807007,12
408,5837,4.758337736129761,6
409,5849,10.918715327978134,12
410,5855,3.731835961341858,6
411,5863,6.994705080986023,8
412,5873,8.200420141220093,10
413,5879,4.654426246881485,6
414,5891,10.20298433303833,12
415,5906,13.046677231788635,15
416,5909,1.9602091312408447,3
417,5928,15.165792167186737,19
418,5949,17.753621220588684,21
419,5960,7.647107839584351,11
420,5964,2.40117347240448,4
421,5977,10.976707860827446,13
422,5988,9.359730005264282,11
423,5993,3.558410406112671,5
424,6006,10.792352557182312,13
425,6010,2.75911545753479,4
426,6022,10.000414669513702,12
427,6044,17.657442569732666,22
428,6051,5.957167446613312,7
429,6059,6.554600775241852,8
430,6076,14.16923975944519,17
431,6086,7.215792655944824,10
432,6112,22.00234442949295,26
433,6120,5.6990745067596436,8
434,6126,4.758342683315277,6
435,6128,1.2783909738063812,2
436,6140,10.754481077194214,12
437,6152,9.003018856048584,12
438,6168,11.65485680103302,16
439,6184,12.493216693401337,16
440,6191,5.560214698314667,7
441,6201,9.074629455804825,10
442,6212,7.535802006721497,11
443,6233,15.621723353862762,21
444,6241,6.998785614967346,8
445,6260,17.951345145702362,19
446,6274,12.354563534259796,14
447,6279,3.957201361656189,5
448,6284,3.2171164751052856,5
449,6304,17.35832929611206,20
450,6318,10.248397827148438,14
451,6320,1.1985551565885544,2
452,6328,5.768363654613495,8
453,6335,5.760178565979004,7
454,6341,3.7775334008038044,6
455,6348,4.858041942119598,7
456,6354,4.164609372615814,6
457,6361,5.001572847366333,7
458,6378,15.36156415939331,17
459,6389,9.758306920528412,11
460,6400,7.734289288520813,11
461,6416,14.158621966838837,16
462,6424,6.959012389183044,8
463,6429,3.198270082473755,5
464,6436,4.454646348953247,7
465,6447,8.054625391960144,11
466,6457,8.95505666732788,10
467,6478,19.75647759437561,21
468,6526,36.08523231744766,48
469,6534,6.957162082195282,8
470,6539,3.9590471386909485,5
471,6543,3.0785349011421204,4
472,6546,1.9602091312408447,3
473,6563,14.680357217788696,17
474,6567,2.9592167139053345,4
475,6572,4.11945353448391,5
476,6595,19.527453541755676,23
477,6599,3.19536192715168,4
478,6619,15.610755741596222,20
479,6632,11.582952862605453,13
480,6648,13.790397763252258,16
481,6654,4.959018170833588,6
482,6678,20.646943390369415,24
483,6683,3.95534884929657,5
484,6689,4.560082256793976,6
485,6707,15.081643462181091,18
486,6723,12.950812891125679,16
487,6736,11.594309240579605,13
488,6754,13.184371709823608,18
489,6769,10.89363980293274,15
490,6771,0.9660165309906006,2
491,6802,27.59132707118988,31
492,6807,3.9590471386909485,5
493,6819,10.16356348991394,12
494,6824,3.7984932512044907,5
495,6829,3.7611759305000305,5
496,6852,17.898559093475342,23
497,6869,15.157063946127892,17
498,6878,7.157299518585205,9
499,6883,3.195231080055237,5
500,6901,13.810978472232819,18
501,6911,7.091847598552704,10
502,6926,12.216125965118408,15
503,6933,4.691250681877136,7
504,6943,7.925053805112839,10
505,6948,3.754189968109131,5
506,6954,4.959018170833588,6
507,6960,4.38873633928597,6
508,6972,8.327247381210327,12
509,6979,5.396580338478088,7
510,6995,13.563959300518036,16
511,7003,6.797758623957634,8
512,7010,6.048294946551323,7
513,7013,1.9602091312408447,3
514,7018,3.2148978114128113,5
515,7022,2.95578932762146,4
516,7027,3.957201361656189,5
517,7030,1.764922857284546,3
518,7039,7.955333054065704,9
519,7043,2.724044993519783,4
520,7047,2.5660592317581177,4
521,7072,21.135300159454346,25
522,7075,1.9602091312408447,3
523,7094,13.580961048603058,19
524,7099,3.5120629370212555,5
525,7165,53.12195438146591,66
526,7168,1.922914132475853,3
527,7174,4.59121561050415,6
528,7177,1.9602091312408447,3
529,7196,15.849932074546814,19
530,7204,5.247764527797699,8
531,7217,10.952560305595398,13
532,7230,10.524540320038795,13
533,7234,2.9592167139053345,4
534,7259,20.48777885735035,25
535,7277,15.27679067850113,18
536,7281,2.415980100631714,4
537,7289,6.254206582903862,8
538,7300,7.105955362319946,11
539,7310,8.79057594947517,10
540,7320,7.487642467021942,10
541,7323,1.764922857284546,3
542,7334,8.854900993406773,11
543,7350,10.840834140777588,16
544,7353,1.9200563579797745,3
545,7356,1.9602091312408447,3
546,7362,4.398358702659607,6
547,7368,4.5592538714408875,6
548,7371,1.5982070565223694,3
549,7378,5.9838708024472,7
550,7381,1.9602091312408447,3
551,7404,19.991378843784332,23
552,7417,11.557860970497131,13
553,7429,10.316268160939217,12
554,7439,8.156246185302734,10
555,7445,4.6523183807730675,6
556,7448,1.9583725333213806,3
557,7459,7.694381475448608,11
558,7484,22.782171487808228,25
559,7492,6.280673563480377,8
560,7506,12.752113342285156,14
561,7515,7.758298456668854,9
562,7520,3.9550915956497192,5
563,7532,9.926083326339722,12
564,7535,1.8497317433357239,3
565,7575,31.67175768315792,40
566,7587,10.959012269973755,12
567,7601,10.119627930223942,14
568,7610,7.209125816822052,9
569,7627,13.592408418655396,17
570,7631,2.564213514328003,4
571,7638,5.557384014129639,7
572,7668,24.707561641931534,30
573,7672,2.75911545753479,4
574,7678,4.528004810214043,6
575,7681,1.6000372171401978,3
576,7692,8.612043499946594,11
577,7714,16.933082699775696,22
578,7723,7.398528099060059,9
579,7729,4.3613826632499695,6
580,7741,10.995819747447968,12
581,7750,7.155196189880371,9
582,7772,17.563449412584305,22
583,7786,12.389136789366603,14
584,7797,9.008038461208344,11
585,7801,2.7613455057144165,4
586,7810,6.918188631534576,9
587,7819,6.647540509700775,9
588,7822,1.9583725333213806,3
589,7833,8.97284521907568,11
590,7842,7.788725897669792,9
591,7860,14.724595785140991,18
592,7870,8.672076791524887,10
593,7886,12.673993408679962,16
594,7892,4.593449711799622,6
595,7904,8.963299989700317,12
596,7924,16.17636090517044,20
597,7932,5.183030486106873,8
598,7936,2.3974714279174805,4
599,7941,3.9590471386909485,5
600,7947,4.955582141876221,6
601,7957,8.957161903381348,10
602,7966,6.879255414009094,9
603,7971,3.0548325777053833,5
604,7979,5.32733678817749,8
605,7982,1.9583725333213806,3
606,8008,21.214411288499832,26
607,8022,10.999908804893494,14
608,8043,19.043401166796684,21
609,8054,9.95505666732788,11
610,8064,8.165318429470062,10
611,8077,11.31686520576477,13
612,8108,26.804765105247498,31
613,8115,4.764384567737579,7
614,8123,6.233475698158145,8
615,8143,17.00782608985901,20
616,8149,4.752418100833893,6
617,8159,7.480490624904633,10
618,8179,18.38703466206789,20
619,8183,2.568289279937744,4
620,8190,5.955575942993164,7
621,8198,6.399991750717163,8
622,8205,5.359198451042175,7
623,8220,11.60907518863678,15
624,8253,27.230676412582397,33
625,8265,9.455295145511627,12
626,8272,5.754624426364899,7
627,8293,18.22887273132801,21
628,8306,11.398772478103638,13
629,8311,3.593242883682251,5
630,8315,2.95578932762146,4
631,8329,11.763597071170807,14
632,8362,27.418086647987366,33
633,8371,7.754617094993591,9
634,8388,14.283383309841156,17
635,8411,19.358767867088318,23
636,8420,6.686675488948822,9
637,8423,1.764922857284546,3
638,8429,4.326317682862282,6
639,8444,13.559614181518555,15
640,8474,24.18104660511017,30
641,8476,1.1211282014846802,2
642,8480,2.7613455057144165,4
643,8486,4.591343343257904,6
644,8490,2.7595089077949524,4
645,8493,1.9602091312408447,3
646,8497,2.985178120434284,4
647,8503,4.957168519496918,6
648,8512,6.964898586273193,9
649,8529,15.150620222091675,17
650,8536,5.561460494995117,7
651,8549,10.368822455406189,13
652,8553,2.2840909361839294,4
653,8559,4.953729629516602,6
654,8562,2.077297270298004,3
655,8572,7.764826655387878,10
656,8574,1.1962425112724304,2
657,8586,10.953724443912506,12
658,8597,9.10142270848155,11
659,8622,23.1536186337471,25
660,8628,4.40002578496933,6
661,8631,1.9602091312408447,3
662,8636,3.957201361656189,5
663,8642,4.75929719209671,6
664,8646,2.922180101275444,4
665,8656,8.754598438739777,10
666,8660,2.3974714279174805,4
667,8688,25.67544874548912,28
668,8691,1.8011468350887299,3
669,8694,1.7671529054641724,3
670,8703,7.209290504455566,9
671,8710,5.1992868185043335,7
672,8717,5.7583136558532715,7
673,8724,5.559089839458466,7
674,8734,7.682227194309235,10
675,8750,12.686311602592468,16
676,8790,30.722044944763184,40
677,8805,13.4520253688097,15
678,8819,11.513708725571632,14
679,8835,14.75829815864563,16
680,8851,13.240050196647644,16
681,8863,10.525755897164345,12
682,8878,11.8540162704885,15
683,8888,8.792286276817322,10
684,8893,3.3671900033950806,5
685,8901,5.08770227432251,8
686,8907,4.760324120521545,6
687,8918,9.003957092761993,11
688,8924,4.526918053627014,6
689,8929,3.9211167246103287,5
690,8935,4.36361825466156,6
691,8940,3.9590471386909485,5
692,8942,1.2765543758869171,2
693,8958,12.933910712599754,16
694,8981,19.591188490390778,23
695,8993,9.536735355854034,12
696,9004,8.482360243797302,11
697,9015,9.955574750900269,11
698,9023,6.203382611274719,8
699,9029,4.754525065422058,6
700,9035,4.959018170833588,6
701,9044,6.599143922328949,9
702,9057,11.036741614341736,13
703,9063,4.957172393798828,6
704,9073,8.40454638004303,10
705,9077,2.957376480102539,4
706,9107,25.164957225322723,30
707,9119,8.617032647132874,12
708,9130,9.994820341467857,11
709,9142,9.861769676208496,12
710,9148,5.123406648635864,6
711,9153,3.75628924369812,5
712,9171,15.000174224376678,18
713,9181,8.559049546718597,10
714,9187,4.08201390504837,6
715,9202,11.337812900543213,15
716,9212,7.462201997637749,10
717,9223,9.358351171016693,11
718,9236,11.565237939357758,13
719,9241,3.9572063088417053,5
720,9275,30.12797373533249,34
721,9283,6.557210266590118,8
722,9291,6.193500280380249,8
723,9296,3.9590471386909485,5
724,9300,2.757290780544281,4
725,9307,5.166072249412537,7
726,9319,9.484181821346283,12
727,9327,6.4347486067563295,8
728,9337,7.759307682514191,10
729,9352,12.708047365769744,15
730,9359,5.59119439125061,7
731,9364,3.9550942182540894,5
732,9372,6.010465562343597,8
733,9392,14.453584969043732,20
734,9401,7.9529213309288025,9
735,9410,6.051711738109589,9
736,9415,3.95402067899704,5
737,9429,12.148029386997223,14
738,9436,5.959013223648071,7
739,9442,4.453494660556316,6
740,9454,10.010256230831146,12
741,9460,4.757953464984894,6
742,9464,2.9592167139053345,4
743,9471,4.917480945587158,7
744,9480,7.959012269973755,9
745,9500,16.40861088037491,20
746,9512,9.326890051364899,12
747,9553,36.7636262178421,41
748,9563,8.849879175424576,10
749,9571,5.953674018383026,8
750,9583,10.551669836044312,12
751,9594,9.320757076144218,11
752,9602,6.555386483669281,8
753,9607,3.2558627873659134,5
754,9615,6.754482090473175,8
755,9632,13.68156635761261,17
756,9639,4.571932852268219,7
757,9653,12.593917235732079,14
758,9661,6.753951728343964,8
759,9676,11.65121340751648,15
760,9684,5.567188024520874,8
761,9696,10.78855288028717,12
762,9698,1.1985551565885544,2
763,9704,4.683498382568359,6
764,9715,9.555387556552887,11
765,9721,3.9272512793540955,6
766,9741,17.278858423233032,20
767,9762,16.112994704395533,21
768,9766,2.7905668318271637,4
769,9782,12.848727524280548,16
770,9785,1.6000542640686035,3
771,9790,3.9550915956497192,5
772,9794,2.9573709964752197,4
773,9806,10.784485165029764,12
774,9811,3.7562831044197083,5
775,9814,1.5982070565223694,3
776,9840,24.348010063171387,26
777,9845,3.9571975469589233,5
778,9849,2.1625542640686035,4
779,9869,16.14048345759511,20
780,9886,14.592628300189972,17
781,9913,21.739621430635452,27
782,9917,2.957376480102539,4
783,9937,17.56409615278244,20
784,9945,6.957171440124512,8
785,9956,8.012173473834991,11
786,9959,1.5982070565223694,3
787,9962,1.9583725333213806,3
788,9969,5.193711519241333,7
789,9976,5.756066799163818,7
790,9988,10.596081048250198,12
791,9991,1.9602091312408447,3
792,9997,4.1731879487633705,6
793,10000,1.9602091312408447,3
794,10008,6.67617329955101,8
795,10017,7.355367362499237,9
796,10033,11.906774401664734,16
797,10059,20.941180169582367,26
798,10081,15.3109787479043,22
799,10091,7.448647856712341,10
800,10104,10.401952028274536,13
801,10107,1.8497903272509575,3
802,10114,5.373531624674797,7
803,10122,6.955315887928009,8
804,10126,2.957376480102539,4
805,10136,8.322224125266075,10
806,10150,10.815043210983276,14
807,10161,9.12511496245861,11
808,10171,7.999298095703125,10
809,10181,7.648246943950653,10
810,10188,5.361382603645325,7
811,10211,19.452351316809654,23
812,10221,7.563762903213501,10
813,10231,6.981808573007584,10
814,10238,5.3981340527534485,7
815,10253,11.963174521923065,15
816,10261,6.360606670379639,8
817,10271,7.608697891235352,10
818,10277,4.443401277065277,6
819,10291,11.764571964740753,14
820,10300,7.597638309001923,9
821,10317,13.942013084888458,17
822,10324,5.955305516719818,7
823,10330,4.872795522212982,6
824,10346,12.663076102733612,16
825,10349,1.764922857284546,3
826,10351,1.2765543758869171,2
827,10355,2.757290780544281,4
828,10372,15.353253483772278,17
829,10376,2.399343430995941,4
830,10395,16.75112783908844,19
831,10410,13.392435669898987,15
832,10418,6.00564569234848,8
833,10432,12.557609796524048,14
834,10441,7.959012269973755,9
835,10453,10.909715160727501,12
836,10468,13.44997937232256,15
837,10476,6.2448590695858,8
838,10484,6.8746108412742615,8
839,10493,7.717922627925873,9
840,10522,25.646660670638084,29
841,10534,10.785353934392333,12
842,10537,1.4807360768318176,3
843,10548,9.75645250082016,11
844,10553,3.75626540184021,5
845,10556,1.7905216161161661,3
846,10562,4.561489462852478,6
847,10571,6.400557458400726,9
848,10582,9.591699719429016,11
849,10598,13.043878197669983,16
850,10609,7.773629069328308,11
851,10615,4.959018170833588,6
852,10627,9.408178329467773,12
853,10635,5.685245096683502,8
854,10638,1.9602091312408447,3
855,10643,3.5584033131599426,5
856,10650,5.564868211746216,7
857,10656,4.601081669330597,6
